Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
118,235,1779904606.779477,1779904606.781071,TCP,127.0.0.1,60808,127.0.0.1,8081,,P,T0891,146.0,1.0
,236,1779904606.779484,1779904606.781059,TCP,127.0.0.1,8081,127.0.0.1,60808,,L,,0.0,0.0
119,237,1779904607.784458,1779904607.788759,TCP,127.0.0.1,60812,127.0.0.1,8081,,P,T0891,146.0,1.0
,238,1779904607.784472,1779904607.788743,TCP,127.0.0.1,8081,127.0.0.1,60812,,L,,0.0,0.0
120,239,1779904607.789861,1779904607.792071,TCP,127.0.0.1,60824,127.0.0.1,8081,,P,T0891,146.0,1.0
,240,1779904607.789870,1779904607.792062,TCP,127.0.0.1,8081,127.0.0.1,60824,,L,,0.0,0.0
121,241,1779904608.795042,1779904608.797017,TCP,127.0.0.1,60826,127.0.0.1,8081,,P,T0891,146.0,1.0
,242,1779904608.795053,1779904608.797007,TCP,127.0.0.1,8081,127.0.0.1,60826,,L,,0.0,0.0
122,243,1779904608.799019,1779904608.800255,TCP,127.0.0.1,60834,127.0.0.1,8081,,P,T0891,146.0,1.0
,244,1779904608.799026,1779904608.800246,TCP,127.0.0.1,8081,127.0.0.1,60834,,L,,0.0,0.0
123,245,1779904609.803280,1779904609.805547,TCP,127.0.0.1,60846,127.0.0.1,8081,,P,T0891,146.0,1.0
,246,1779904609.803293,1779904609.805534,TCP,127.0.0.1,8081,127.0.0.1,60846,,L,,0.0,0.0
124,247,1779904609.807009,1779904609.808710,TCP,127.0.0.1,60862,127.0.0.1,8081,,P,T0891,146.0,1.0
,248,1779904609.807017,1779904609.808697,TCP,127.0.0.1,8081,127.0.0.1,60862,,L,,0.0,0.0
125,249,1779904610.810810,1779904610.814144,TCP,127.0.0.1,60874,127.0.0.1,8081,,P,T0891,146.0,1.0
,250,1779904610.810829,1779904610.814129,TCP,127.0.0.1,8081,127.0.0.1,60874,,L,,0.0,0.0
126,251,1779904610.814876,1779904610.816759,TCP,127.0.0.1,60882,127.0.0.1,8081,,P,T0891,146.0,1.0
,252,1779904610.814884,1779904610.816746,TCP,127.0.0.1,8081,127.0.0.1,60882,,L,,0.0,0.0
127,253,1779904611.819155,1779904611.822304,TCP,127.0.0.1,60892,127.0.0.1,8081,,P,T0891,146.0,1.0
,254,1779904611.819169,1779904611.822288,TCP,127.0.0.1,8081,127.0.0.1,60892,,L,,0.0,0.0
128,255,1779904611.824194,1779904611.826212,TCP,127.0.0.1,60894,127.0.0.1,8081,,P,T0891,146.0,1.0
,256,1779904611.824203,1779904611.826200,TCP,127.0.0.1,8081,127.0.0.1,60894,,L,,0.0,0.0
129,257,1779904612.828751,1779904612.831418,TCP,127.0.0.1,60896,127.0.0.1,8081,,P,T0891,146.0,1.0
,258,1779904612.828764,1779904612.831403,TCP,127.0.0.1,8081,127.0.0.1,60896,,L,,0.0,0.0
130,259,1779904612.832891,1779904612.835456,TCP,127.0.0.1,60912,127.0.0.1,8081,,P,T0891,146.0,1.0
,260,1779904612.832898,1779904612.835444,TCP,127.0.0.1,8081,127.0.0.1,60912,,L,,0.0,0.0
131,261,1779904613.837122,1779904613.842831,TCP,127.0.0.1,60390,127.0.0.1,8081,,P,T0891,146.0,1.0
,262,1779904613.837134,1779904613.842816,TCP,127.0.0.1,8081,127.0.0.1,60390,,L,,0.0,0.0
132,263,1779904613.848863,1779904613.850524,TCP,127.0.0.1,60404,127.0.0.1,8081,,P,T0891,146.0,1.0
,264,1779904613.848875,1779904613.850512,TCP,127.0.0.1,8081,127.0.0.1,60404,,L,,0.0,0.0
133,265,1779904614.855395,1779904614.857767,TCP,127.0.0.1,60406,127.0.0.1,8081,,P,T0891,146.0,1.0
,266,1779904614.855409,1779904614.857754,TCP,127.0.0.1,8081,127.0.0.1,60406,,L,,0.0,0.0
134,267,1779904614.859422,1779904614.861188,TCP,127.0.0.1,60416,127.0.0.1,8081,,P,T0891,146.0,1.0
,268,1779904614.859430,1779904614.861174,TCP,127.0.0.1,8081,127.0.0.1,60416,,L,,0.0,0.0
135,269,1779904615.863702,1779904615.866772,TCP,127.0.0.1,60422,127.0.0.1,8081,,P,T0891,146.0,1.0
,270,1779904615.863714,1779904615.866729,TCP,127.0.0.1,8081,127.0.0.1,60422,,L,,0.0,0.0
136,271,1779904616.872718,1779904616.875430,TCP,127.0.0.1,60442,127.0.0.1,8081,,P,T0891,146.0,1.0
,272,1779904616.872731,1779904616.875414,TCP,127.0.0.1,8081,127.0.0.1,60442,,L,,0.0,0.0
137,273,1779904616.877149,1779904616.878776,TCP,127.0.0.1,60448,127.0.0.1,8081,,P,T0891,146.0,1.0
,274,1779904616.877158,1779904616.878767,TCP,127.0.0.1,8081,127.0.0.1,60448,,L,,0.0,0.0
138,275,1779904618.889733,1779904618.892064,TCP,127.0.0.1,60472,127.0.0.1,8081,,P,T0891,146.0,1.0
,276,1779904618.889746,1779904618.892052,TCP,127.0.0.1,8081,127.0.0.1,60472,,L,,0.0,0.0
139,277,1779904618.895949,1779904618.898148,TCP,127.0.0.1,60482,127.0.0.1,8081,,P,T0891,146.0,1.0
,278,1779904618.895967,1779904618.898137,TCP,127.0.0.1,8081,127.0.0.1,60482,,L,,0.0,0.0
140,279,1779904619.900563,1779904619.904446,TCP,127.0.0.1,60486,127.0.0.1,8081,,P,T0891,146.0,1.0
,280,1779904619.900576,1779904619.904429,TCP,127.0.0.1,8081,127.0.0.1,60486,,L,,0.0,0.0
141,281,1779904619.906150,1779904619.908577,TCP,127.0.0.1,60498,127.0.0.1,8081,,P,T0891,146.0,1.0
,282,1779904619.906219,1779904619.908563,TCP,127.0.0.1,8081,127.0.0.1,60498,,L,,0.0,0.0
142,283,1779904620.910393,1779904620.913170,TCP,127.0.0.1,60512,127.0.0.1,8081,,P,T0891,146.0,1.0
,284,1779904620.910405,1779904620.913156,TCP,127.0.0.1,8081,127.0.0.1,60512,,L,,0.0,0.0
143,285,1779904620.914443,1779904620.916100,TCP,127.0.0.1,60524,127.0.0.1,8081,,P,T0891,146.0,1.0
,286,1779904620.914451,1779904620.916090,TCP,127.0.0.1,8081,127.0.0.1,60524,,L,,0.0,0.0
144,287,1779904621.919576,1779904621.923095,TCP,127.0.0.1,60530,127.0.0.1,8081,,P,T0891,146.0,1.0
,288,1779904621.919594,1779904621.923081,TCP,127.0.0.1,8081,127.0.0.1,60530,,L,,0.0,0.0
145,289,1779904621.925033,1779904621.926368,TCP,127.0.0.1,60536,127.0.0.1,8081,,P,T0891,146.0,1.0
,290,1779904621.925040,1779904621.926359,TCP,127.0.0.1,8081,127.0.0.1,60536,,L,,0.0,0.0
146,291,1779904622.933186,1779904622.934811,TCP,127.0.0.1,60554,127.0.0.1,8081,,P,T0891,146.0,1.0
,292,1779904622.933193,1779904622.934802,TCP,127.0.0.1,8081,127.0.0.1,60554,,L,,0.0,0.0
