Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
3354,5236,1618841508.496395,1618841521.720367,TCP,84.3.251.101,6084,84.3.251.18,502,,P,T0814,1.0,1.0
3355,5237,1618841508.496396,1618841521.724019,TCP,84.3.251.101,6085,84.3.251.18,502,,P,T0814,1.0,1.0
3356,5238,1618841508.496759,1618841521.727557,TCP,84.3.251.101,6086,84.3.251.18,502,,P,T0814,1.0,1.0
3357,5239,1618841508.497021,1618841521.731142,TCP,84.3.251.101,6087,84.3.251.18,502,,P,T0814,1.0,1.0
3358,5240,1618841508.497274,1618841521.734672,TCP,84.3.251.101,6088,84.3.251.18,502,,P,T0814,1.0,1.0
3359,5241,1618841508.497520,1618841521.738199,TCP,84.3.251.101,6089,84.3.251.18,502,,P,T0814,1.0,1.0
3360,5242,1618841508.497771,1618841521.741769,TCP,84.3.251.101,6090,84.3.251.18,502,,P,T0814,1.0,1.0
3361,5243,1618841508.498034,1618841521.745554,TCP,84.3.251.101,6091,84.3.251.18,502,,P,T0814,1.0,1.0
3362,5244,1618841508.498268,1618841521.752261,TCP,84.3.251.101,6092,84.3.251.18,502,,P,T0814,1.0,1.0
3363,5245,1618841508.498515,1618841521.759177,TCP,84.3.251.101,6093,84.3.251.18,502,,P,T0814,1.0,1.0
3364,5246,1618841508.498767,1618841521.762549,TCP,84.3.251.101,6094,84.3.251.18,502,,P,T0814,1.0,1.0
3365,5247,1618841508.500141,1618841521.765932,TCP,84.3.251.101,6095,84.3.251.18,502,,P,T0814,1.0,1.0
3366,5248,1618841508.500143,1618841521.769249,TCP,84.3.251.101,6096,84.3.251.18,502,,P,T0814,1.0,1.0
3367,5249,1618841508.500517,1618841521.772591,TCP,84.3.251.101,6097,84.3.251.18,502,,P,T0814,1.0,1.0
3368,5250,1618841508.500771,1618841521.775922,TCP,84.3.251.101,6098,84.3.251.18,502,,P,T0814,1.0,1.0
3369,5251,1618841508.501016,1618841521.779687,TCP,84.3.251.101,6099,84.3.251.18,502,,P,T0814,1.0,1.0
3370,5252,1618841508.501264,1618841521.783316,TCP,84.3.251.101,6100,84.3.251.18,502,,P,T0814,1.0,1.0
3371,5253,1618841508.501514,1618841521.787171,TCP,84.3.251.101,6101,84.3.251.18,502,,P,T0814,1.0,1.0
3372,5254,1618841508.501780,1618841521.790946,TCP,84.3.251.101,6102,84.3.251.18,502,,P,T0814,1.0,1.0
3373,5255,1618841508.502013,1618841521.794741,TCP,84.3.251.101,6103,84.3.251.18,502,,P,T0814,1.0,1.0
3374,5256,1618841508.502266,1618841521.798648,TCP,84.3.251.101,6104,84.3.251.18,502,,P,T0814,1.0,1.0
3375,5257,1618841508.502268,1618841521.802213,TCP,84.3.251.101,6105,84.3.251.18,502,,P,T0814,1.0,1.0
3376,5258,1618841508.502639,1618841521.805892,TCP,84.3.251.101,6106,84.3.251.18,502,,P,T0814,1.0,1.0
3377,5259,1618841508.502887,1618841521.809522,TCP,84.3.251.101,6107,84.3.251.18,502,,P,T0814,1.0,1.0
3378,5260,1618841508.504141,1618841521.813117,TCP,84.3.251.101,6108,84.3.251.18,502,,P,T0814,1.0,1.0
3379,5261,1618841508.504143,1618841521.816590,TCP,84.3.251.101,6109,84.3.251.18,502,,P,T0814,1.0,1.0
3380,5262,1618841508.504641,1618841521.820109,TCP,84.3.251.101,6110,84.3.251.18,502,,P,T0814,1.0,1.0
3381,5263,1618841508.504643,1618841521.823459,TCP,84.3.251.101,6111,84.3.251.18,502,,P,T0814,1.0,1.0
3382,5264,1618841508.505033,1618841521.826897,TCP,84.3.251.101,6112,84.3.251.18,502,,P,T0814,1.0,1.0
3383,5265,1618841508.505264,1618841521.830456,TCP,84.3.251.101,6113,84.3.251.18,502,,P,T0814,1.0,1.0
3384,5266,1618841508.505519,1618841521.834348,TCP,84.3.251.101,6114,84.3.251.18,502,,P,T0814,1.0,1.0
3385,5267,1618841508.505765,1618841521.838110,TCP,84.3.251.101,6115,84.3.251.18,502,,P,T0814,1.0,1.0
3386,5268,1618841508.506006,1618841521.841739,TCP,84.3.251.101,6116,84.3.251.18,502,,P,T0814,1.0,1.0
3387,5269,1618841508.506265,1618841521.845659,TCP,84.3.251.101,6117,84.3.251.18,502,,P,T0814,1.0,1.0
3388,5270,1618841508.506515,1618841521.849264,TCP,84.3.251.101,6118,84.3.251.18,502,,P,T0814,1.0,1.0
3389,5271,1618841508.506772,1618841521.852948,TCP,84.3.251.101,6119,84.3.251.18,502,,P,T0814,1.0,1.0
3390,5272,1618841508.507022,1618841521.856512,TCP,84.3.251.101,6120,84.3.251.18,502,,P,T0814,1.0,1.0
3391,5273,1618841508.507283,1618841521.860045,TCP,84.3.251.101,6121,84.3.251.18,502,,P,T0814,1.0,1.0
3392,5274,1618841508.507520,1618841521.863576,TCP,84.3.251.101,6122,84.3.251.18,502,,P,T0814,1.0,1.0
3393,5275,1618841508.508900,1618841521.874413,TCP,84.3.251.101,6123,84.3.251.18,502,,P,T0814,1.0,1.0
3394,5276,1618841508.508904,1618841521.881676,TCP,84.3.251.101,6124,84.3.251.18,502,,P,T0814,1.0,1.0
3395,5277,1618841508.509270,1618841521.885655,TCP,84.3.251.101,6125,84.3.251.18,502,,P,T0814,1.0,1.0
3396,5278,1618841508.509516,1618841521.889436,TCP,84.3.251.101,6126,84.3.251.18,502,,P,T0814,1.0,1.0
3397,5279,1618841508.509763,1618841521.893152,TCP,84.3.251.101,6127,84.3.251.18,502,,P,T0814,1.0,1.0
3398,5280,1618841508.510012,1618841521.897283,TCP,84.3.251.101,6128,84.3.251.18,502,,P,T0814,1.0,1.0
3399,5281,1618841508.510263,1618841521.901220,TCP,84.3.251.101,6129,84.3.251.18,502,,P,T0814,1.0,1.0
3400,5282,1618841508.510516,1618841521.904769,TCP,84.3.251.101,6130,84.3.251.18,502,,P,T0814,1.0,1.0
3401,5283,1618841508.510776,1618841521.908746,TCP,84.3.251.101,6131,84.3.251.18,502,,P,T0814,1.0,1.0
3402,5284,1618841508.511039,1618841521.912355,TCP,84.3.251.101,6132,84.3.251.18,502,,P,T0814,1.0,1.0
3403,5285,1618841508.511277,1618841521.916050,TCP,84.3.251.101,6133,84.3.251.18,502,,P,T0814,1.0,1.0
3404,5286,1618841508.511536,1618841521.919692,TCP,84.3.251.101,6134,84.3.251.18,502,,P,T0814,1.0,1.0
3405,5287,1618841508.511752,1618841521.923902,TCP,84.3.251.101,6135,84.3.251.18,502,,P,T0814,1.0,1.0
3406,5288,1618841508.512021,1618841521.927921,TCP,84.3.251.101,6136,84.3.251.18,502,,P,T0814,1.0,1.0
3407,5289,1618841508.512272,1618841521.931961,TCP,84.3.251.101,6137,84.3.251.18,502,,P,T0814,1.0,1.0
3408,5290,1618841508.512523,1618841521.935602,TCP,84.3.251.101,6138,84.3.251.18,502,,P,T0814,1.0,1.0
3409,5291,1618841508.513907,1618841521.939310,TCP,84.3.251.101,6139,84.3.251.18,502,,P,T0814,1.0,1.0
3410,5292,1618841508.514263,1618841521.942919,TCP,84.3.251.101,6140,84.3.251.18,502,,P,T0814,1.0,1.0
3411,5293,1618841508.514513,1618841521.947064,TCP,84.3.251.101,6141,84.3.251.18,502,,P,T0814,1.0,1.0
3412,5294,1618841508.514744,1618841521.950595,TCP,84.3.251.101,6142,84.3.251.18,502,,P,T0814,1.0,1.0
3413,5295,1618841508.515128,1618841521.954295,TCP,84.3.251.101,6143,84.3.251.18,502,,P,T0814,1.0,1.0
3414,5296,1618841508.515391,1618841521.957952,TCP,84.3.251.101,6144,84.3.251.18,502,,P,T0814,1.0,1.0
3415,5297,1618841508.515639,1618841521.961543,TCP,84.3.251.101,6145,84.3.251.18,502,,P,T0814,1.0,1.0
3416,5298,1618841508.516013,1618841521.965402,TCP,84.3.251.101,6146,84.3.251.18,502,,P,T0814,1.0,1.0
3417,5299,1618841508.516264,1618841521.969344,TCP,84.3.251.101,6147,84.3.251.18,502,,P,T0814,1.0,1.0
3418,5300,1618841508.516510,1618841521.972903,TCP,84.3.251.101,6148,84.3.251.18,502,,P,T0814,1.0,1.0
3419,5301,1618841508.516768,1618841521.976396,TCP,84.3.251.101,6149,84.3.251.18,502,,P,T0814,1.0,1.0
3420,5302,1618841508.517175,1618841521.980180,TCP,84.3.251.101,6150,84.3.251.18,502,,P,T0814,1.0,1.0
3421,5303,1618841508.518254,1618841521.988154,TCP,84.3.251.101,6151,84.3.251.18,502,,P,T0814,1.0,1.0
3422,5304,1618841508.518516,1618841521.995845,TCP,84.3.251.101,6152,84.3.251.18,502,,P,T0814,1.0,1.0
3423,5305,1618841508.518768,1618841521.999573,TCP,84.3.251.101,6153,84.3.251.18,502,,P,T0814,1.0,1.0
3424,5306,1618841508.519020,1618841522.003783,TCP,84.3.251.101,6154,84.3.251.18,502,,P,T0814,1.0,1.0
3425,5307,1618841508.519261,1618841522.007429,TCP,84.3.251.101,6155,84.3.251.18,502,,P,T0814,1.0,1.0
3426,5308,1618841508.519516,1618841522.011013,TCP,84.3.251.101,6156,84.3.251.18,502,,P,T0814,1.0,1.0
3427,5309,1618841508.519764,1618841522.014767,TCP,84.3.251.101,6157,84.3.251.18,502,,P,T0814,1.0,1.0
3428,5310,1618841508.519766,1618841522.018959,TCP,84.3.251.101,6158,84.3.251.18,502,,P,T0814,1.0,1.0
3429,5311,1618841508.520118,1618841522.023425,TCP,84.3.251.101,6159,84.3.251.18,502,,P,T0814,1.0,1.0
3430,5312,1618841508.520387,1618841522.027113,TCP,84.3.251.101,6160,84.3.251.18,502,,P,T0814,1.0,1.0
3431,5313,1618841508.520639,1618841522.030928,TCP,84.3.251.101,6161,84.3.251.18,502,,P,T0814,1.0,1.0
3432,5314,1618841508.520890,1618841522.034872,TCP,84.3.251.101,6162,84.3.251.18,502,,P,T0814,1.0,1.0
3433,5315,1618841508.521108,1618841522.038430,TCP,84.3.251.101,6163,84.3.251.18,502,,P,T0814,1.0,1.0
3434,5316,1618841508.521384,1618841522.041940,TCP,84.3.251.101,6164,84.3.251.18,502,,P,T0814,1.0,1.0
3435,5317,1618841508.521640,1618841522.045983,TCP,84.3.251.101,6165,84.3.251.18,502,,P,T0814,1.0,1.0
3436,5318,1618841508.523140,1618841522.049519,TCP,84.3.251.101,6166,84.3.251.18,502,,P,T0814,1.0,1.0
3437,5319,1618841508.523391,1618841522.053160,TCP,84.3.251.101,6167,84.3.251.18,502,,P,T0814,1.0,1.0
3438,5320,1618841508.523645,1618841522.056951,TCP,84.3.251.101,6168,84.3.251.18,502,,P,T0814,1.0,1.0
3439,5321,1618841508.523891,1618841522.060353,TCP,84.3.251.101,6169,84.3.251.18,502,,P,T0814,1.0,1.0
3440,5322,1618841508.524111,1618841522.064281,TCP,84.3.251.101,6170,84.3.251.18,502,,P,T0814,1.0,1.0
3441,5323,1618841508.524390,1618841522.067950,TCP,84.3.251.101,6171,84.3.251.18,502,,P,T0814,1.0,1.0
3442,5324,1618841508.524392,1618841522.071751,TCP,84.3.251.101,6172,84.3.251.18,502,,P,T0814,1.0,1.0
3443,5325,1618841508.524770,1618841522.075723,TCP,84.3.251.101,6173,84.3.251.18,502,,P,T0814,1.0,1.0
3444,5326,1618841508.525014,1618841522.079436,TCP,84.3.251.101,6174,84.3.251.18,502,,P,T0814,1.0,1.0
3445,5327,1618841508.525270,1618841522.083042,TCP,84.3.251.101,6175,84.3.251.18,502,,P,T0814,1.0,1.0
3446,5328,1618841508.525510,1618841522.086878,TCP,84.3.251.101,6176,84.3.251.18,502,,P,T0814,1.0,1.0
3447,5329,1618841508.525761,1618841522.090743,TCP,84.3.251.101,6177,84.3.251.18,502,,P,T0814,1.0,1.0
3448,5330,1618841508.526010,1618841522.094822,TCP,84.3.251.101,6178,84.3.251.18,502,,P,T0814,1.0,1.0
3449,5331,1618841508.526277,1618841522.098648,TCP,84.3.251.101,6179,84.3.251.18,502,,P,T0814,1.0,1.0
3450,5332,1618841508.526279,1618841522.102319,TCP,84.3.251.101,6180,84.3.251.18,502,,P,T0814,1.0,1.0
3451,5333,1618841508.526644,1618841522.105882,TCP,84.3.251.101,6181,84.3.251.18,502,,P,T0814,1.0,1.0
3452,5334,1618841508.528019,1618841522.110201,TCP,84.3.251.101,6182,84.3.251.18,502,,P,T0814,1.0,1.0
3453,5335,1618841508.528269,1618841522.117401,TCP,84.3.251.101,6183,84.3.251.18,502,,P,T0814,1.0,1.0
3454,5336,1618841508.528516,1618841522.120945,TCP,84.3.251.101,6184,84.3.251.18,502,,P,T0814,1.0,1.0
3455,5337,1618841508.528518,1618841522.124537,TCP,84.3.251.101,6185,84.3.251.18,502,,P,T0814,1.0,1.0
3456,5338,1618841508.529020,1618841522.135426,TCP,84.3.251.101,6186,84.3.251.18,502,,P,T0814,1.0,1.0
3457,5339,1618841508.529264,1618841522.139537,TCP,84.3.251.101,6187,84.3.251.18,502,,P,T0814,1.0,1.0
3458,5340,1618841508.529513,1618841522.143041,TCP,84.3.251.101,6188,84.3.251.18,502,,P,T0814,1.0,1.0
3459,5341,1618841508.529751,1618841522.146780,TCP,84.3.251.101,6189,84.3.251.18,502,,P,T0814,1.0,1.0
3460,5342,1618841508.529998,1618841522.150410,TCP,84.3.251.101,6190,84.3.251.18,502,,P,T0814,1.0,1.0
3461,5343,1618841508.530255,1618841522.154114,TCP,84.3.251.101,6191,84.3.251.18,502,,P,T0814,1.0,1.0
3462,5344,1618841508.530517,1618841522.157495,TCP,84.3.251.101,6192,84.3.251.18,502,,P,T0814,1.0,1.0
3463,5345,1618841508.530519,1618841522.161298,TCP,84.3.251.101,6193,84.3.251.18,502,,P,T0814,1.0,1.0
3464,5346,1618841508.530903,1618841522.164889,TCP,84.3.251.101,6194,84.3.251.18,502,,P,T0814,1.0,1.0
3465,5347,1618841508.531138,1618841522.168439,TCP,84.3.251.101,6195,84.3.251.18,502,,P,T0814,1.0,1.0
3466,5348,1618841508.532510,1618841522.172085,TCP,84.3.251.101,6196,84.3.251.18,502,,P,T0814,1.0,1.0
3467,5349,1618841508.532762,1618841522.176195,TCP,84.3.251.101,6197,84.3.251.18,502,,P,T0814,1.0,1.0
3468,5350,1618841508.533011,1618841522.180256,TCP,84.3.251.101,6198,84.3.251.18,502,,P,T0814,1.0,1.0
3469,5351,1618841508.533263,1618841522.183833,TCP,84.3.251.101,6199,84.3.251.18,502,,P,T0814,1.0,1.0
3470,5352,1618841508.533510,1618841522.187338,TCP,84.3.251.101,6200,84.3.251.18,502,,P,T0814,1.0,1.0
3471,5353,1618841508.533760,1618841522.191155,TCP,84.3.251.101,6201,84.3.251.18,502,,P,T0814,1.0,1.0
3472,5354,1618841508.534011,1618841522.195160,TCP,84.3.251.101,6202,84.3.251.18,502,,P,T0814,1.0,1.0
3473,5355,1618841508.534272,1618841522.199625,TCP,84.3.251.101,6203,84.3.251.18,502,,P,T0814,1.0,1.0
3474,5356,1618841508.534506,1618841522.203529,TCP,84.3.251.101,6204,84.3.251.18,502,,P,T0814,1.0,1.0
3475,5357,1618841508.534508,1618841522.207621,TCP,84.3.251.101,6205,84.3.251.18,502,,P,T0814,1.0,1.0
3476,5358,1618841508.534886,1618841522.211619,TCP,84.3.251.101,6206,84.3.251.18,502,,P,T0814,1.0,1.0
3477,5359,1618841508.535137,1618841522.215318,TCP,84.3.251.101,6207,84.3.251.18,502,,P,T0814,1.0,1.0
3478,5360,1618841508.535388,1618841522.219130,TCP,84.3.251.101,6208,84.3.251.18,502,,P,T0814,1.0,1.0
3479,5361,1618841508.535638,1618841522.223031,TCP,84.3.251.101,6209,84.3.251.18,502,,P,T0814,1.0,1.0
3480,5362,1618841508.535886,1618841522.226957,TCP,84.3.251.101,6210,84.3.251.18,502,,P,T0814,1.0,1.0
3481,5363,1618841508.537178,1618841522.230550,TCP,84.3.251.101,6211,84.3.251.18,502,,P,T0814,1.0,1.0
3482,5364,1618841508.537388,1618841522.234947,TCP,84.3.251.101,6212,84.3.251.18,502,,P,T0814,1.0,1.0
3483,5365,1618841508.537636,1618841522.238239,TCP,84.3.251.101,6213,84.3.251.18,502,,P,T0814,1.0,1.0
3484,5366,1618841508.537894,1618841522.242264,TCP,84.3.251.101,6214,84.3.251.18,502,,P,T0814,1.0,1.0
3485,5367,1618841508.538158,1618841522.250608,TCP,84.3.251.101,6215,84.3.251.18,502,,P,T0814,1.0,1.0
3486,5368,1618841508.538208,1618841522.254928,TCP,84.3.251.101,6216,84.3.251.18,502,,P,T0814,1.0,1.0
3487,5369,1618841508.538566,1618841522.262582,TCP,84.3.251.101,6217,84.3.251.18,502,,P,T0814,1.0,1.0
3488,5370,1618841508.538891,1618841522.266342,TCP,84.3.251.101,6218,84.3.251.18,502,,P,T0814,1.0,1.0
3489,5371,1618841508.539119,1618841522.270199,TCP,84.3.251.101,6219,84.3.251.18,502,,P,T0814,1.0,1.0
3490,5372,1618841508.539514,1618841522.274154,TCP,84.3.251.101,6220,84.3.251.18,502,,P,T0814,1.0,1.0
3491,5373,1618841508.539763,1618841522.277677,TCP,84.3.251.101,6221,84.3.251.18,502,,P,T0814,1.0,1.0
3492,5374,1618841508.540137,1618841522.281329,TCP,84.3.251.101,6222,84.3.251.18,502,,P,T0814,1.0,1.0
3493,5375,1618841508.540386,1618841522.284859,TCP,84.3.251.101,6223,84.3.251.18,502,,P,T0814,1.0,1.0
3494,5376,1618841508.540637,1618841522.288417,TCP,84.3.251.101,6224,84.3.251.18,502,,P,T0814,1.0,1.0
3495,5377,1618841508.540889,1618841522.292277,TCP,84.3.251.101,6225,84.3.251.18,502,,P,T0814,1.0,1.0
3496,5378,1618841508.541132,1618841522.296343,TCP,84.3.251.101,6226,84.3.251.18,502,,P,T0814,1.0,1.0
3497,5379,1618841508.542394,1618841522.300274,TCP,84.3.251.101,6227,84.3.251.18,502,,P,T0814,1.0,1.0
3498,5380,1618841508.542640,1618841522.304057,TCP,84.3.251.101,6228,84.3.251.18,502,,P,T0814,1.0,1.0
3499,5381,1618841508.542890,1618841522.307655,TCP,84.3.251.101,6229,84.3.251.18,502,,P,T0814,1.0,1.0
3500,5382,1618841508.543147,1618841522.311782,TCP,84.3.251.101,6230,84.3.251.18,502,,P,T0814,1.0,1.0
3501,5383,1618841508.543386,1618841522.315971,TCP,84.3.251.101,6231,84.3.251.18,502,,P,T0814,1.0,1.0
3502,5384,1618841508.543636,1618841522.319751,TCP,84.3.251.101,6232,84.3.251.18,502,,P,T0814,1.0,1.0
3503,5385,1618841508.543888,1618841522.323345,TCP,84.3.251.101,6233,84.3.251.18,502,,P,T0814,1.0,1.0
3504,5386,1618841508.544140,1618841522.327035,TCP,84.3.251.101,6234,84.3.251.18,502,,P,T0814,1.0,1.0
3505,5387,1618841508.544408,1618841522.331301,TCP,84.3.251.101,6235,84.3.251.18,502,,P,T0814,1.0,1.0
3506,5388,1618841508.544754,1618841522.335333,TCP,84.3.251.101,6236,84.3.251.18,502,,P,T0814,1.0,1.0
3507,5389,1618841508.545021,1618841522.339171,TCP,84.3.251.101,6237,84.3.251.18,502,,P,T0814,1.0,1.0
3508,5390,1618841508.545396,1618841522.342598,TCP,84.3.251.101,6238,84.3.251.18,502,,P,T0814,1.0,1.0
3509,5391,1618841508.545645,1618841522.346510,TCP,84.3.251.101,6239,84.3.251.18,502,,P,T0814,1.0,1.0
3510,5392,1618841508.545898,1618841522.350111,TCP,84.3.251.101,6240,84.3.251.18,502,,P,T0814,1.0,1.0
3511,5393,1618841508.546273,1618841522.353727,TCP,84.3.251.101,6241,84.3.251.18,502,,P,T0814,1.0,1.0
3512,5394,1618841508.546521,1618841522.357207,TCP,84.3.251.101,6242,84.3.251.18,502,,P,T0814,1.0,1.0
3513,5395,1618841508.548033,1618841522.361542,TCP,84.3.251.101,6243,84.3.251.18,502,,P,T0814,1.0,1.0
3514,5396,1618841508.548273,1618841522.369703,TCP,84.3.251.101,6244,84.3.251.18,502,,P,T0814,1.0,1.0
3515,5397,1618841508.548506,1618841522.373489,TCP,84.3.251.101,6245,84.3.251.18,502,,P,T0814,1.0,1.0
3516,5398,1618841508.548777,1618841522.380603,TCP,84.3.251.101,6246,84.3.251.18,502,,P,T0814,1.0,1.0
3517,5399,1618841508.548828,1618841522.384268,TCP,84.3.251.101,6247,84.3.251.18,502,,P,T0814,1.0,1.0
3518,5400,1618841508.549141,1618841522.388116,TCP,84.3.251.101,6248,84.3.251.18,502,,P,T0814,1.0,1.0
3519,5401,1618841508.549514,1618841522.392148,TCP,84.3.251.101,6249,84.3.251.18,502,,P,T0814,1.0,1.0
3520,5402,1618841508.549765,1618841522.395751,TCP,84.3.251.101,6250,84.3.251.18,502,,P,T0814,1.0,1.0
3521,5403,1618841508.550008,1618841522.399599,TCP,84.3.251.101,6251,84.3.251.18,502,,P,T0814,1.0,1.0
3522,5404,1618841508.551146,1618841522.403314,TCP,84.3.251.101,6252,84.3.251.18,502,,P,T0814,1.0,1.0
3523,5405,1618841508.551386,1618841522.406965,TCP,84.3.251.101,6253,84.3.251.18,502,,P,T0814,1.0,1.0
3524,5406,1618841508.551640,1618841522.411086,TCP,84.3.251.101,6254,84.3.251.18,502,,P,T0814,1.0,1.0
3525,5407,1618841508.551889,1618841522.414963,TCP,84.3.251.101,6255,84.3.251.18,502,,P,T0814,1.0,1.0
3526,5408,1618841508.552147,1618841522.418508,TCP,84.3.251.101,6256,84.3.251.18,502,,P,T0814,1.0,1.0
3527,5409,1618841508.552387,1618841522.422118,TCP,84.3.251.101,6257,84.3.251.18,502,,P,T0814,1.0,1.0
3528,5410,1618841508.552639,1618841522.425757,TCP,84.3.251.101,6258,84.3.251.18,502,,P,T0814,1.0,1.0
3529,5411,1618841508.552641,1618841522.429243,TCP,84.3.251.101,6259,84.3.251.18,502,,P,T0814,1.0,1.0
3530,5412,1618841508.553023,1618841522.432796,TCP,84.3.251.101,6260,84.3.251.18,502,,P,T0814,1.0,1.0
3531,5413,1618841508.553261,1618841522.436495,TCP,84.3.251.101,6261,84.3.251.18,502,,P,T0814,1.0,1.0
3532,5414,1618841508.553511,1618841522.439973,TCP,84.3.251.101,6262,84.3.251.18,502,,P,T0814,1.0,1.0
3533,5415,1618841508.553759,1618841522.443733,TCP,84.3.251.101,6263,84.3.251.18,502,,P,T0814,1.0,1.0
3534,5416,1618841508.554016,1618841522.447370,TCP,84.3.251.101,6264,84.3.251.18,502,,P,T0814,1.0,1.0
3535,5417,1618841508.554265,1618841522.451036,TCP,84.3.251.101,6265,84.3.251.18,502,,P,T0814,1.0,1.0
3536,5418,1618841508.554640,1618841522.454472,TCP,84.3.251.101,6266,84.3.251.18,502,,P,T0814,1.0,1.0
3537,5419,1618841508.556018,1618841522.457859,TCP,84.3.251.101,6267,84.3.251.18,502,,P,T0814,1.0,1.0
3538,5420,1618841508.556258,1618841522.461736,TCP,84.3.251.101,6268,84.3.251.18,502,,P,T0814,1.0,1.0
3539,5421,1618841508.556522,1618841522.465373,TCP,84.3.251.101,6269,84.3.251.18,502,,P,T0814,1.0,1.0
3540,5422,1618841508.556768,1618841522.469223,TCP,84.3.251.101,6270,84.3.251.18,502,,P,T0814,1.0,1.0
3541,5423,1618841508.556818,1618841522.472745,TCP,84.3.251.101,6271,84.3.251.18,502,,P,T0814,1.0,1.0
3542,5424,1618841508.557138,1618841522.476461,TCP,84.3.251.101,6272,84.3.251.18,502,,P,T0814,1.0,1.0
3543,5425,1618841508.557390,1618841522.480286,TCP,84.3.251.101,6273,84.3.251.18,502,,P,T0814,1.0,1.0
3544,5426,1618841508.557637,1618841522.484261,TCP,84.3.251.101,6274,84.3.251.18,502,,P,T0814,1.0,1.0
3545,5427,1618841508.557893,1618841522.487926,TCP,84.3.251.101,6275,84.3.251.18,502,,P,T0814,1.0,1.0
3546,5428,1618841508.558116,1618841522.495779,TCP,84.3.251.101,6276,84.3.251.18,502,,P,T0814,1.0,1.0
3547,5429,1618841508.558390,1618841522.499721,TCP,84.3.251.101,6277,84.3.251.18,502,,P,T0814,1.0,1.0
3548,5430,1618841508.558645,1618841522.508409,TCP,84.3.251.101,6278,84.3.251.18,502,,P,T0814,1.0,1.0
3549,5431,1618841508.558647,1618841522.512392,TCP,84.3.251.101,6279,84.3.251.18,502,,P,T0814,1.0,1.0
3550,5432,1618841508.559020,1618841522.520496,TCP,84.3.251.101,6280,84.3.251.18,502,,P,T0814,1.0,1.0
3551,5433,1618841508.559263,1618841522.524608,TCP,84.3.251.101,6281,84.3.251.18,502,,P,T0814,1.0,1.0
3552,5434,1618841508.559511,1618841522.528756,TCP,84.3.251.101,6282,84.3.251.18,502,,P,T0814,1.0,1.0
3553,5435,1618841508.560895,1618841522.532822,TCP,84.3.251.101,6283,84.3.251.18,502,,P,T0814,1.0,1.0
3554,5436,1618841508.561143,1618841522.536661,TCP,84.3.251.101,6284,84.3.251.18,502,,P,T0814,1.0,1.0
3555,5437,1618841508.561393,1618841522.540352,TCP,84.3.251.101,6285,84.3.251.18,502,,P,T0814,1.0,1.0
3556,5438,1618841508.561637,1618841522.544567,TCP,84.3.251.101,6286,84.3.251.18,502,,P,T0814,1.0,1.0
3557,5439,1618841508.561888,1618841522.553196,TCP,84.3.251.101,6287,84.3.251.18,502,,P,T0814,1.0,1.0
3558,5440,1618841508.561890,1618841522.548642,TCP,84.3.251.101,6288,84.3.251.18,502,,P,T0814,1.0,1.0
3559,5441,1618841508.562259,1618841522.557372,TCP,84.3.251.101,6289,84.3.251.18,502,,P,T0814,1.0,1.0
3560,5442,1618841508.562510,1618841522.561236,TCP,84.3.251.101,6290,84.3.251.18,502,,P,T0814,1.0,1.0
3561,5443,1618841508.562758,1618841522.564564,TCP,84.3.251.101,6291,84.3.251.18,502,,P,T0814,1.0,1.0
3562,5444,1618841508.563031,1618841522.568765,TCP,84.3.251.101,6292,84.3.251.18,502,,P,T0814,1.0,1.0
3563,5445,1618841508.563262,1618841522.572550,TCP,84.3.251.101,6293,84.3.251.18,502,,P,T0814,1.0,1.0
3564,5446,1618841508.563518,1618841522.576034,TCP,84.3.251.101,6294,84.3.251.18,502,,P,T0814,1.0,1.0
3565,5447,1618841508.563769,1618841522.579840,TCP,84.3.251.101,6295,84.3.251.18,502,,P,T0814,1.0,1.0
3566,5448,1618841508.563771,1618841522.583734,TCP,84.3.251.101,6296,84.3.251.18,502,,P,T0814,1.0,1.0
3567,5449,1618841508.565267,1618841522.591513,TCP,84.3.251.101,6297,84.3.251.18,502,,P,T0814,1.0,1.0
3568,5450,1618841508.565269,1618841522.595458,TCP,84.3.251.101,6298,84.3.251.18,502,,P,T0814,1.0,1.0
3569,5451,1618841508.565637,1618841522.599027,TCP,84.3.251.101,6299,84.3.251.18,502,,P,T0814,1.0,1.0
3570,5452,1618841508.565889,1618841522.603148,TCP,84.3.251.101,6300,84.3.251.18,502,,P,T0814,1.0,1.0
3571,5453,1618841508.566264,1618841522.607326,TCP,84.3.251.101,6301,84.3.251.18,502,,P,T0814,1.0,1.0
3572,5454,1618841508.566511,1618841522.611280,TCP,84.3.251.101,6302,84.3.251.18,502,,P,T0814,1.0,1.0
3573,5455,1618841508.566761,1618841522.615398,TCP,84.3.251.101,6303,84.3.251.18,502,,P,T0814,1.0,1.0
3574,5456,1618841508.567019,1618841522.619685,TCP,84.3.251.101,6304,84.3.251.18,502,,P,T0814,1.0,1.0
3575,5457,1618841508.567021,1618841522.623270,TCP,84.3.251.101,6305,84.3.251.18,502,,P,T0814,1.0,1.0
3576,5458,1618841508.567386,1618841522.627286,TCP,84.3.251.101,6306,84.3.251.18,502,,P,T0814,1.0,1.0
3577,5459,1618841508.567635,1618841522.631242,TCP,84.3.251.101,6307,84.3.251.18,502,,P,T0814,1.0,1.0
