Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
4166,4278,1526911607.480901,1526911607.480901,ICMP,64.9.64.93,,172.27.224.250,,40755,P,T0814,1.0,1.0
4167,4279,1526911607.482703,1526911607.482703,ICMP,214.209.36.219,,172.27.224.250,,36659,P,T0814,1.0,1.0
4168,4280,1526911607.485995,1526911607.485995,ICMP,242.228.62.126,,172.27.224.250,,39731,P,T0814,1.0,1.0
4169,4281,1526911607.486459,1526911607.486459,ICMP,155.211.201.155,,172.27.224.250,,44851,P,T0814,1.0,1.0
4170,4282,1526911607.486922,1526911607.486922,ICMP,99.185.45.110,,172.27.224.250,,42803,P,T0814,1.0,1.0
4171,4283,1526911607.488729,1526911607.488729,ICMP,25.217.28.34,,172.27.224.250,,45875,P,T0814,1.0,1.0
4172,4284,1526911607.489623,1526911607.489623,ICMP,70.113.163.72,,172.27.224.250,,43827,P,T0814,1.0,1.0
4173,4285,1526911607.526447,1526911607.526447,ICMP,115.237.153.30,,172.27.224.250,,37683,P,T0814,1.0,1.0
4174,4286,1526911607.528193,1526911607.528193,ICMP,195.112.117.44,,172.27.224.250,,38707,P,T0814,1.0,1.0
4175,4287,1526911607.530011,1526911607.530011,ICMP,92.125.233.113,,172.27.224.250,,41779,P,T0814,1.0,1.0
4176,4288,1526911607.530938,1526911607.530938,ICMP,122.150.191.199,,172.27.224.250,,40755,P,T0814,1.0,1.0
4177,4289,1526911607.532732,1526911607.532732,ICMP,103.81.111.79,,172.27.224.250,,36659,P,T0814,1.0,1.0
4178,4290,1526911607.536015,1526911607.536015,ICMP,220.103.146.74,,172.27.224.250,,39731,P,T0814,1.0,1.0
4179,4291,1526911607.536486,1526911607.536486,ICMP,250.180.201.126,,172.27.224.250,,44851,P,T0814,1.0,1.0
4180,4292,1526911607.536948,1526911607.536948,ICMP,16.230.95.185,,172.27.224.250,,42803,P,T0814,1.0,1.0
4181,4293,1526911607.538774,1526911607.538774,ICMP,153.44.175.221,,172.27.224.250,,45875,P,T0814,1.0,1.0
4182,4294,1526911607.539655,1526911607.539655,ICMP,46.172.78.43,,172.27.224.250,,43827,P,T0814,1.0,1.0
4183,4295,1526911607.576478,1526911607.576478,ICMP,130.238.176.232,,172.27.224.250,,37683,P,T0814,1.0,1.0
4184,4296,1526911607.578239,1526911607.578239,ICMP,211.206.228.54,,172.27.224.250,,38707,P,T0814,1.0,1.0
4185,4297,1526911607.580054,1526911607.580054,ICMP,52.160.98.213,,172.27.224.250,,41779,P,T0814,1.0,1.0
4186,4298,1526911607.580967,1526911607.580967,ICMP,239.58.170.242,,172.27.224.250,,40755,P,T0814,1.0,1.0
4187,4299,1526911607.582761,1526911607.582761,ICMP,53.171.1.83,,172.27.224.250,,36659,P,T0814,1.0,1.0
4188,4300,1526911607.586043,1526911607.586043,ICMP,23.12.158.247,,172.27.224.250,,39731,P,T0814,1.0,1.0
4189,4301,1526911607.586518,1526911607.586518,ICMP,150.22.52.73,,172.27.224.250,,44851,P,T0814,1.0,1.0
4190,4302,1526911607.586975,1526911607.586975,ICMP,94.155.110.16,,172.27.224.250,,42803,P,T0814,1.0,1.0
4191,4303,1526911607.588801,1526911607.588801,ICMP,14.42.28.160,,172.27.224.250,,45875,P,T0814,1.0,1.0
4192,4304,1526911607.589685,1526911607.589685,ICMP,145.6.241.214,,172.27.224.250,,43827,P,T0814,1.0,1.0
4193,4305,1526911607.626508,1526911607.626508,ICMP,34.14.152.165,,172.27.224.250,,37683,P,T0814,1.0,1.0
4194,4306,1526911607.628262,1526911607.628262,ICMP,92.10.140.61,,172.27.224.250,,38707,P,T0814,1.0,1.0
4195,4307,1526911607.630087,1526911607.630087,ICMP,138.62.22.36,,172.27.224.250,,41779,P,T0814,1.0,1.0
4196,4308,1526911607.630990,1526911607.630990,ICMP,191.213.102.129,,172.27.224.250,,40755,P,T0814,1.0,1.0
4197,4309,1526911607.632792,1526911607.632792,ICMP,186.89.34.184,,172.27.224.250,,36659,P,T0814,1.0,1.0
4198,4310,1526911607.636067,1526911607.636067,ICMP,241.113.146.179,,172.27.224.250,,39731,P,T0814,1.0,1.0
4199,4311,1526911607.636545,1526911607.636545,ICMP,38.148.250.32,,172.27.224.250,,44851,P,T0814,1.0,1.0
4200,4312,1526911607.637002,1526911607.637002,ICMP,122.84.47.167,,172.27.224.250,,42803,P,T0814,1.0,1.0
4201,4313,1526911607.638849,1526911607.638849,ICMP,86.92.141.252,,172.27.224.250,,45875,P,T0814,1.0,1.0
4202,4314,1526911607.639711,1526911607.639711,ICMP,183.143.214.157,,172.27.224.250,,43827,P,T0814,1.0,1.0
4203,4315,1526911607.676545,1526911607.676545,ICMP,9.169.38.239,,172.27.224.250,,37683,P,T0814,1.0,1.0
4204,4316,1526911607.678298,1526911607.678298,ICMP,44.59.230.72,,172.27.224.250,,38707,P,T0814,1.0,1.0
4205,4317,1526911607.680121,1526911607.680121,ICMP,19.17.221.216,,172.27.224.250,,41779,P,T0814,1.0,1.0
4206,4318,1526911607.681018,1526911607.681018,ICMP,158.32.224.154,,172.27.224.250,,40755,P,T0814,1.0,1.0
4207,4319,1526911607.682821,1526911607.682821,ICMP,238.223.106.60,,172.27.224.250,,36659,P,T0814,1.0,1.0
4208,4320,1526911607.686095,1526911607.686095,ICMP,57.170.162.210,,172.27.224.250,,39731,P,T0814,1.0,1.0
4209,4321,1526911607.686573,1526911607.686573,ICMP,150.32.66.180,,172.27.224.250,,44851,P,T0814,1.0,1.0
4210,4322,1526911607.687027,1526911607.687027,ICMP,48.50.118.164,,172.27.224.250,,42803,P,T0814,1.0,1.0
4211,4323,1526911607.688872,1526911607.688872,ICMP,217.112.133.138,,172.27.224.250,,45875,P,T0814,1.0,1.0
4212,4324,1526911607.689738,1526911607.689738,ICMP,34.237.54.37,,172.27.224.250,,43827,P,T0814,1.0,1.0
4213,4325,1526911607.726577,1526911607.726577,ICMP,229.169.237.61,,172.27.224.250,,37683,P,T0814,1.0,1.0
4214,4326,1526911607.728324,1526911607.728324,ICMP,38.169.166.244,,172.27.224.250,,38707,P,T0814,1.0,1.0
4215,4327,1526911607.730153,1526911607.730153,ICMP,179.90.136.59,,172.27.224.250,,41779,P,T0814,1.0,1.0
4216,4328,1526911607.731052,1526911607.731052,ICMP,71.212.9.132,,172.27.224.250,,40755,P,T0814,1.0,1.0
4217,4329,1526911607.732846,1526911607.732846,ICMP,167.79.126.89,,172.27.224.250,,36659,P,T0814,1.0,1.0
4218,4330,1526911607.736129,1526911607.736129,ICMP,97.128.128.97,,172.27.224.250,,39731,P,T0814,1.0,1.0
4219,4331,1526911607.736600,1526911607.736600,ICMP,115.77.32.93,,172.27.224.250,,44851,P,T0814,1.0,1.0
4220,4332,1526911607.737053,1526911607.737053,ICMP,16.37.12.208,,172.27.224.250,,42803,P,T0814,1.0,1.0
4221,4333,1526911607.738911,1526911607.738911,ICMP,177.157.56.226,,172.27.224.250,,45875,P,T0814,1.0,1.0
4222,4334,1526911607.739765,1526911607.739765,ICMP,157.4.151.46,,172.27.224.250,,43827,P,T0814,1.0,1.0
4223,4335,1526911607.776623,1526911607.776623,ICMP,140.109.130.184,,172.27.224.250,,37683,P,T0814,1.0,1.0
4224,4336,1526911607.778357,1526911607.778357,ICMP,155.78.16.104,,172.27.224.250,,38707,P,T0814,1.0,1.0
4225,4337,1526911607.780188,1526911607.780188,ICMP,148.136.145.148,,172.27.224.250,,41779,P,T0814,1.0,1.0
4226,4338,1526911607.781081,1526911607.781081,ICMP,200.231.112.254,,172.27.224.250,,40755,P,T0814,1.0,1.0
4227,4339,1526911607.782875,1526911607.782875,ICMP,144.3.79.70,,172.27.224.250,,36659,P,T0814,1.0,1.0
4228,4340,1526911607.786158,1526911607.786158,ICMP,80.194.105.78,,172.27.224.250,,39731,P,T0814,1.0,1.0
4229,4341,1526911607.786628,1526911607.786628,ICMP,188.103.93.147,,172.27.224.250,,44851,P,T0814,1.0,1.0
4230,4342,1526911607.787084,1526911607.787084,ICMP,234.185.26.48,,172.27.224.250,,42803,P,T0814,1.0,1.0
4231,4343,1526911607.788939,1526911607.788939,ICMP,188.15.158.231,,172.27.224.250,,45875,P,T0814,1.0,1.0
4232,4344,1526911607.789797,1526911607.789797,ICMP,125.160.16.199,,172.27.224.250,,43827,P,T0814,1.0,1.0
4233,4345,1526911607.826652,1526911607.826652,ICMP,225.38.255.54,,172.27.224.250,,37683,P,T0814,1.0,1.0
4234,4346,1526911607.828386,1526911607.828386,ICMP,242.21.109.100,,172.27.224.250,,38707,P,T0814,1.0,1.0
4235,4347,1526911607.830224,1526911607.830224,ICMP,22.13.148.221,,172.27.224.250,,41779,P,T0814,1.0,1.0
4236,4348,1526911607.831103,1526911607.831103,ICMP,84.38.189.116,,172.27.224.250,,40755,P,T0814,1.0,1.0
4237,4349,1526911607.832899,1526911607.832899,ICMP,232.60.48.5,,172.27.224.250,,36659,P,T0814,1.0,1.0
4238,4350,1526911607.836188,1526911607.836188,ICMP,219.202.204.27,,172.27.224.250,,39731,P,T0814,1.0,1.0
4239,4351,1526911607.836653,1526911607.836653,ICMP,94.80.18.147,,172.27.224.250,,44851,P,T0814,1.0,1.0
4240,4352,1526911607.837112,1526911607.837112,ICMP,144.174.161.30,,172.27.224.250,,42803,P,T0814,1.0,1.0
4241,4353,1526911607.839057,1526911607.839057,ICMP,14.231.8.97,,172.27.224.250,,45875,P,T0814,1.0,1.0
4242,4354,1526911607.839829,1526911607.839829,ICMP,41.134.220.55,,172.27.224.250,,43827,P,T0814,1.0,1.0
4243,4355,1526911607.876757,1526911607.876757,ICMP,81.123.48.136,,172.27.224.250,,37683,P,T0814,1.0,1.0
4244,4356,1526911607.878489,1526911607.878489,ICMP,111.109.199.183,,172.27.224.250,,38707,P,T0814,1.0,1.0
4245,4357,1526911607.880313,1526911607.880313,ICMP,215.1.205.141,,172.27.224.250,,41779,P,T0814,1.0,1.0
4246,4358,1526911607.881191,1526911607.881191,ICMP,170.17.179.35,,172.27.224.250,,40755,P,T0814,1.0,1.0
4247,4359,1526911607.883031,1526911607.883031,ICMP,250.239.150.225,,172.27.224.250,,36659,P,T0814,1.0,1.0
4248,4360,1526911607.886272,1526911607.886272,ICMP,173.42.120.27,,172.27.224.250,,39731,P,T0814,1.0,1.0
4249,4361,1526911607.886680,1526911607.886680,ICMP,19.244.52.251,,172.27.224.250,,44851,P,T0814,1.0,1.0
4250,4362,1526911607.887149,1526911607.887149,ICMP,20.84.232.29,,172.27.224.250,,42803,P,T0814,1.0,1.0
4251,4363,1526911607.889092,1526911607.889092,ICMP,150.68.136.147,,172.27.224.250,,45875,P,T0814,1.0,1.0
4252,4364,1526911607.889862,1526911607.889862,ICMP,29.38.37.248,,172.27.224.250,,43827,P,T0814,1.0,1.0
4253,4365,1526911607.926719,1526911607.926719,ICMP,255.9.122.162,,172.27.224.250,,37683,P,T0814,1.0,1.0
4254,4366,1526911607.928463,1526911607.928463,ICMP,45.20.42.242,,172.27.224.250,,38707,P,T0814,1.0,1.0
4255,4367,1526911607.930291,1526911607.930291,ICMP,71.102.184.197,,172.27.224.250,,41779,P,T0814,1.0,1.0
4256,4368,1526911607.931169,1526911607.931169,ICMP,64.51.207.88,,172.27.224.250,,40755,P,T0814,1.0,1.0
4257,4369,1526911607.932960,1526911607.932960,ICMP,150.219.162.61,,172.27.224.250,,36659,P,T0814,1.0,1.0
4258,4370,1526911607.936259,1526911607.936259,ICMP,198.217.119.143,,172.27.224.250,,39731,P,T0814,1.0,1.0
4259,4371,1526911607.936702,1526911607.936702,ICMP,32.212.55.157,,172.27.224.250,,44851,P,T0814,1.0,1.0
4260,4372,1526911607.937180,1526911607.937180,ICMP,180.127.6.163,,172.27.224.250,,42803,P,T0814,1.0,1.0
4261,4373,1526911607.939122,1526911607.939122,ICMP,3.0.77.33,,172.27.224.250,,45875,P,T0814,1.0,1.0
4262,4374,1526911607.939898,1526911607.939898,ICMP,74.32.54.223,,172.27.224.250,,43827,P,T0814,1.0,1.0
4263,4375,1526911607.976763,1526911607.976763,ICMP,57.142.229.254,,172.27.224.250,,37683,P,T0814,1.0,1.0
4264,4376,1526911607.978499,1526911607.978499,ICMP,195.160.13.130,,172.27.224.250,,38707,P,T0814,1.0,1.0
4265,4377,1526911607.980315,1526911607.980315,ICMP,193.43.148.43,,172.27.224.250,,41779,P,T0814,1.0,1.0
4266,4378,1526911607.981195,1526911607.981195,ICMP,153.228.179.44,,172.27.224.250,,40755,P,T0814,1.0,1.0
4267,4379,1526911607.982990,1526911607.982990,ICMP,225.65.148.199,,172.27.224.250,,36659,P,T0814,1.0,1.0
4268,4380,1526911607.986276,1526911607.986276,ICMP,58.103.204.158,,172.27.224.250,,39731,P,T0814,1.0,1.0
4269,4381,1526911607.986727,1526911607.986727,ICMP,228.148.167.253,,172.27.224.250,,44851,P,T0814,1.0,1.0
4270,4382,1526911607.987206,1526911607.987206,ICMP,84.94.16.5,,172.27.224.250,,42803,P,T0814,1.0,1.0
4271,4383,1526911607.989151,1526911607.989151,ICMP,97.33.180.94,,172.27.224.250,,45875,P,T0814,1.0,1.0
4272,4384,1526911607.989922,1526911607.989922,ICMP,176.141.52.12,,172.27.224.250,,43827,P,T0814,1.0,1.0
4273,4385,1526911608.026798,1526911608.026798,ICMP,136.14.35.239,,172.27.224.250,,37683,P,T0814,1.0,1.0
4274,4386,1526911608.028534,1526911608.028534,ICMP,211.89.107.177,,172.27.224.250,,38707,P,T0814,1.0,1.0
4275,4387,1526911608.030359,1526911608.030359,ICMP,45.245.201.219,,172.27.224.250,,41779,P,T0814,1.0,1.0
4276,4388,1526911608.031223,1526911608.031223,ICMP,32.179.1.59,,172.27.224.250,,40755,P,T0814,1.0,1.0
4277,4389,1526911608.033027,1526911608.033027,ICMP,66.214.101.38,,172.27.224.250,,36659,P,T0814,1.0,1.0
4278,4390,1526911608.036315,1526911608.036315,ICMP,153.148.4.62,,172.27.224.250,,39731,P,T0814,1.0,1.0
4279,4391,1526911608.036762,1526911608.036762,ICMP,109.4.201.144,,172.27.224.250,,44851,P,T0814,1.0,1.0
4280,4392,1526911608.037235,1526911608.037235,ICMP,48.75.87.104,,172.27.224.250,,42803,P,T0814,1.0,1.0
4281,4393,1526911608.039188,1526911608.039188,ICMP,221.249.246.80,,172.27.224.250,,45875,P,T0814,1.0,1.0
4282,4394,1526911608.039961,1526911608.039961,ICMP,198.147.138.172,,172.27.224.250,,43827,P,T0814,1.0,1.0
4283,4395,1526911608.076839,1526911608.076839,ICMP,253.188.195.51,,172.27.224.250,,37683,P,T0814,1.0,1.0
4284,4396,1526911608.078574,1526911608.078574,ICMP,254.245.72.238,,172.27.224.250,,38707,P,T0814,1.0,1.0
4285,4397,1526911608.080395,1526911608.080395,ICMP,61.194.65.203,,172.27.224.250,,41779,P,T0814,1.0,1.0
4286,4398,1526911608.081250,1526911608.081250,ICMP,35.52.113.30,,172.27.224.250,,40755,P,T0814,1.0,1.0
4287,4399,1526911608.083070,1526911608.083070,ICMP,81.219.81.37,,172.27.224.250,,36659,P,T0814,1.0,1.0
4288,4400,1526911608.086352,1526911608.086352,ICMP,206.229.236.240,,172.27.224.250,,39731,P,T0814,1.0,1.0
4289,4401,1526911608.086797,1526911608.086797,ICMP,223.228.18.242,,172.27.224.250,,44851,P,T0814,1.0,1.0
4290,4402,1526911608.087267,1526911608.087267,ICMP,228.12.55.98,,172.27.224.250,,42803,P,T0814,1.0,1.0
4291,4403,1526911608.089230,1526911608.089230,ICMP,179.94.226.28,,172.27.224.250,,45875,P,T0814,1.0,1.0
4292,4404,1526911608.089994,1526911608.089994,ICMP,17.69.23.252,,172.27.224.250,,43827,P,T0814,1.0,1.0
4293,4405,1526911608.126865,1526911608.126865,ICMP,162.137.113.21,,172.27.224.250,,37683,P,T0814,1.0,1.0
4294,4406,1526911608.128612,1526911608.128612,ICMP,135.254.187.130,,172.27.224.250,,38707,P,T0814,1.0,1.0
4295,4407,1526911608.130416,1526911608.130416,ICMP,233.115.251.65,,172.27.224.250,,41779,P,T0814,1.0,1.0
4296,4408,1526911608.131271,1526911608.131271,ICMP,104.198.36.122,,172.27.224.250,,40755,P,T0814,1.0,1.0
4297,4409,1526911608.133100,1526911608.133100,ICMP,219.17.92.81,,172.27.224.250,,36659,P,T0814,1.0,1.0
4298,4410,1526911608.136376,1526911608.136376,ICMP,207.204.218.241,,172.27.224.250,,39731,P,T0814,1.0,1.0
4299,4411,1526911608.136820,1526911608.136820,ICMP,223.94.250.161,,172.27.224.250,,44851,P,T0814,1.0,1.0
4300,4412,1526911608.137287,1526911608.137287,ICMP,24.120.170.94,,172.27.224.250,,42803,P,T0814,1.0,1.0
4301,4413,1526911608.139251,1526911608.139251,ICMP,1.195.106.6,,172.27.224.250,,45875,P,T0814,1.0,1.0
4302,4414,1526911608.140026,1526911608.140026,ICMP,92.160.127.252,,172.27.224.250,,43827,P,T0814,1.0,1.0
4303,4415,1526911608.176913,1526911608.176913,ICMP,121.159.111.229,,172.27.224.250,,37683,P,T0814,1.0,1.0
4304,4416,1526911608.178655,1526911608.178655,ICMP,39.14.193.86,,172.27.224.250,,38707,P,T0814,1.0,1.0
4305,4417,1526911608.180449,1526911608.180449,ICMP,62.71.243.41,,172.27.224.250,,41779,P,T0814,1.0,1.0
4306,4418,1526911608.181317,1526911608.181317,ICMP,88.42.235.69,,172.27.224.250,,40755,P,T0814,1.0,1.0
4307,4419,1526911608.183142,1526911608.183142,ICMP,33.20.0.182,,172.27.224.250,,36659,P,T0814,1.0,1.0
4308,4420,1526911608.186411,1526911608.186411,ICMP,43.146.26.126,,172.27.224.250,,39731,P,T0814,1.0,1.0
4309,4421,1526911608.186848,1526911608.186848,ICMP,132.127.202.202,,172.27.224.250,,44851,P,T0814,1.0,1.0
4310,4422,1526911608.187322,1526911608.187322,ICMP,243.152.104.75,,172.27.224.250,,42803,P,T0814,1.0,1.0
4311,4423,1526911608.189285,1526911608.189285,ICMP,34.69.2.180,,172.27.224.250,,45875,P,T0814,1.0,1.0
4312,4424,1526911608.190048,1526911608.190048,ICMP,163.178.72.74,,172.27.224.250,,43827,P,T0814,1.0,1.0
4313,4425,1526911608.226936,1526911608.226936,ICMP,189.193.190.241,,172.27.224.250,,37683,P,T0814,1.0,1.0
4314,4426,1526911608.228683,1526911608.228683,ICMP,159.98.108.252,,172.27.224.250,,38707,P,T0814,1.0,1.0
4315,4427,1526911608.230479,1526911608.230479,ICMP,136.216.79.139,,172.27.224.250,,41779,P,T0814,1.0,1.0
4316,4428,1526911608.231329,1526911608.231329,ICMP,222.71.135.24,,172.27.224.250,,40755,P,T0814,1.0,1.0
4317,4429,1526911608.233176,1526911608.233176,ICMP,111.82.93.81,,172.27.224.250,,36659,P,T0814,1.0,1.0
4318,4430,1526911608.236439,1526911608.236439,ICMP,105.109.195.204,,172.27.224.250,,39731,P,T0814,1.0,1.0
4319,4431,1526911608.236875,1526911608.236875,ICMP,73.178.98.93,,172.27.224.250,,44851,P,T0814,1.0,1.0
4320,4432,1526911608.237367,1526911608.237367,ICMP,28.99.98.170,,172.27.224.250,,42803,P,T0814,1.0,1.0
4321,4433,1526911608.239324,1526911608.239324,ICMP,33.115.180.170,,172.27.224.250,,45875,P,T0814,1.0,1.0
4322,4434,1526911608.240082,1526911608.240082,ICMP,244.220.85.122,,172.27.224.250,,43827,P,T0814,1.0,1.0
4323,4435,1526911608.276975,1526911608.276975,ICMP,197.53.150.228,,172.27.224.250,,37683,P,T0814,1.0,1.0
4324,4436,1526911608.278717,1526911608.278717,ICMP,0.249.78.183,,172.27.224.250,,38707,P,T0814,1.0,1.0
4325,4437,1526911608.280512,1526911608.280512,ICMP,64.174.81.201,,172.27.224.250,,41779,P,T0814,1.0,1.0
4326,4438,1526911608.281399,1526911608.281399,ICMP,149.5.17.98,,172.27.224.250,,40755,P,T0814,1.0,1.0
4327,4439,1526911608.283207,1526911608.283207,ICMP,237.59.115.237,,172.27.224.250,,36659,P,T0814,1.0,1.0
4328,4440,1526911608.286464,1526911608.286464,ICMP,105.214.220.213,,172.27.224.250,,39731,P,T0814,1.0,1.0
4329,4441,1526911608.286902,1526911608.286902,ICMP,228.250.38.228,,172.27.224.250,,44851,P,T0814,1.0,1.0
4330,4442,1526911608.287398,1526911608.287398,ICMP,171.222.21.179,,172.27.224.250,,42803,P,T0814,1.0,1.0
4331,4443,1526911608.289370,1526911608.289370,ICMP,148.56.218.68,,172.27.224.250,,45875,P,T0814,1.0,1.0
4332,4444,1526911608.290106,1526911608.290106,ICMP,238.167.33.72,,172.27.224.250,,43827,P,T0814,1.0,1.0
4333,4445,1526911608.327007,1526911608.327007,ICMP,234.156.205.152,,172.27.224.250,,37683,P,T0814,1.0,1.0
4334,4446,1526911608.328756,1526911608.328756,ICMP,252.224.244.190,,172.27.224.250,,38707,P,T0814,1.0,1.0
4335,4447,1526911608.330540,1526911608.330540,ICMP,91.158.211.160,,172.27.224.250,,41779,P,T0814,1.0,1.0
4336,4448,1526911608.331432,1526911608.331432,ICMP,27.79.109.235,,172.27.224.250,,40755,P,T0814,1.0,1.0
4337,4449,1526911608.333237,1526911608.333237,ICMP,152.3.115.206,,172.27.224.250,,36659,P,T0814,1.0,1.0
4338,4450,1526911608.336494,1526911608.336494,ICMP,166.242.120.163,,172.27.224.250,,39731,P,T0814,1.0,1.0
4339,4451,1526911608.336931,1526911608.336931,ICMP,250.98.180.52,,172.27.224.250,,44851,P,T0814,1.0,1.0
4340,4452,1526911608.337426,1526911608.337426,ICMP,103.143.21.162,,172.27.224.250,,42803,P,T0814,1.0,1.0
4341,4453,1526911608.339400,1526911608.339400,ICMP,106.44.213.252,,172.27.224.250,,45875,P,T0814,1.0,1.0
4342,4454,1526911608.340148,1526911608.340148,ICMP,202.137.194.186,,172.27.224.250,,43827,P,T0814,1.0,1.0
4343,4455,1526911608.377045,1526911608.377045,ICMP,84.158.40.199,,172.27.224.250,,37683,P,T0814,1.0,1.0
4344,4456,1526911608.378788,1526911608.378788,ICMP,131.226.34.195,,172.27.224.250,,38707,P,T0814,1.0,1.0
4345,4457,1526911608.380565,1526911608.380565,ICMP,130.224.117.29,,172.27.224.250,,41779,P,T0814,1.0,1.0
4346,4458,1526911608.381459,1526911608.381459,ICMP,113.241.17.182,,172.27.224.250,,40755,P,T0814,1.0,1.0
4347,4459,1526911608.383261,1526911608.383261,ICMP,220.43.47.244,,172.27.224.250,,36659,P,T0814,1.0,1.0
4348,4460,1526911608.386522,1526911608.386522,ICMP,198.23.53.135,,172.27.224.250,,39731,P,T0814,1.0,1.0
4349,4461,1526911608.386955,1526911608.386955,ICMP,246.109.28.82,,172.27.224.250,,44851,P,T0814,1.0,1.0
4350,4462,1526911608.387450,1526911608.387450,ICMP,139.4.245.45,,172.27.224.250,,42803,P,T0814,1.0,1.0
4351,4463,1526911608.389424,1526911608.389424,ICMP,146.27.150.244,,172.27.224.250,,45875,P,T0814,1.0,1.0
4352,4464,1526911608.390175,1526911608.390175,ICMP,110.210.104.223,,172.27.224.250,,43827,P,T0814,1.0,1.0
4353,4465,1526911608.427075,1526911608.427075,ICMP,177.42.251.9,,172.27.224.250,,37683,P,T0814,1.0,1.0
4354,4466,1526911608.428818,1526911608.428818,ICMP,190.213.253.105,,172.27.224.250,,38707,P,T0814,1.0,1.0
4355,4467,1526911608.430597,1526911608.430597,ICMP,147.192.45.16,,172.27.224.250,,41779,P,T0814,1.0,1.0
4356,4468,1526911608.431489,1526911608.431489,ICMP,93.251.44.98,,172.27.224.250,,40755,P,T0814,1.0,1.0
4357,4469,1526911608.433289,1526911608.433289,ICMP,178.30.162.106,,172.27.224.250,,36659,P,T0814,1.0,1.0
4358,4470,1526911608.436549,1526911608.436549,ICMP,119.9.153.146,,172.27.224.250,,39731,P,T0814,1.0,1.0
4359,4471,1526911608.436986,1526911608.436986,ICMP,52.122.184.27,,172.27.224.250,,44851,P,T0814,1.0,1.0
4360,4472,1526911608.437478,1526911608.437478,ICMP,155.156.174.201,,172.27.224.250,,42803,P,T0814,1.0,1.0
4361,4473,1526911608.439461,1526911608.439461,ICMP,246.121.163.171,,172.27.224.250,,45875,P,T0814,1.0,1.0
4362,4474,1526911608.440212,1526911608.440212,ICMP,172.167.92.174,,172.27.224.250,,43827,P,T0814,1.0,1.0
4363,4475,1526911608.477122,1526911608.477122,ICMP,64.184.114.96,,172.27.224.250,,37683,P,T0814,1.0,1.0
4364,4476,1526911608.478854,1526911608.478854,ICMP,155.228.134.187,,172.27.224.250,,38707,P,T0814,1.0,1.0
4365,4477,1526911608.480629,1526911608.480629,ICMP,196.36.34.106,,172.27.224.250,,41779,P,T0814,1.0,1.0
4366,4478,1526911608.481516,1526911608.481516,ICMP,223.65.193.32,,172.27.224.250,,40755,P,T0814,1.0,1.0
4367,4479,1526911608.483327,1526911608.483327,ICMP,18.21.246.190,,172.27.224.250,,36659,P,T0814,1.0,1.0
4368,4480,1526911608.486577,1526911608.486577,ICMP,219.27.188.87,,172.27.224.250,,39731,P,T0814,1.0,1.0
4369,4481,1526911608.487015,1526911608.487015,ICMP,138.182.63.120,,172.27.224.250,,44851,P,T0814,1.0,1.0
4370,4482,1526911608.487504,1526911608.487504,ICMP,16.234.234.249,,172.27.224.250,,42803,P,T0814,1.0,1.0
4371,4483,1526911608.489500,1526911608.489500,ICMP,2.233.231.191,,172.27.224.250,,45875,P,T0814,1.0,1.0
4372,4484,1526911608.490228,1526911608.490228,ICMP,24.85.37.210,,172.27.224.250,,43827,P,T0814,1.0,1.0
4373,4485,1526911608.527138,1526911608.527138,ICMP,216.102.86.169,,172.27.224.250,,37683,P,T0814,1.0,1.0
4374,4486,1526911608.528881,1526911608.528881,ICMP,144.124.224.170,,172.27.224.250,,38707,P,T0814,1.0,1.0
4375,4487,1526911608.530658,1526911608.530658,ICMP,240.162.37.221,,172.27.224.250,,41779,P,T0814,1.0,1.0
4376,4488,1526911608.531546,1526911608.531546,ICMP,132.226.27.220,,172.27.224.250,,40755,P,T0814,1.0,1.0
4377,4489,1526911608.533376,1526911608.533376,ICMP,241.223.82.130,,172.27.224.250,,36659,P,T0814,1.0,1.0
4378,4490,1526911608.536606,1526911608.536606,ICMP,252.80.228.198,,172.27.224.250,,39731,P,T0814,1.0,1.0
4379,4491,1526911608.537045,1526911608.537045,ICMP,75.89.115.21,,172.27.224.250,,44851,P,T0814,1.0,1.0
4380,4492,1526911608.537533,1526911608.537533,ICMP,54.249.75.161,,172.27.224.250,,42803,P,T0814,1.0,1.0
4381,4493,1526911608.539524,1526911608.539524,ICMP,137.34.191.10,,172.27.224.250,,45875,P,T0814,1.0,1.0
4382,4494,1526911608.540264,1526911608.540264,ICMP,254.171.150.74,,172.27.224.250,,43827,P,T0814,1.0,1.0
4383,4495,1526911608.577169,1526911608.577169,ICMP,122.36.53.238,,172.27.224.250,,37683,P,T0814,1.0,1.0
4384,4496,1526911608.578915,1526911608.578915,ICMP,43.8.107.159,,172.27.224.250,,38707,P,T0814,1.0,1.0
4385,4497,1526911608.580693,1526911608.580693,ICMP,65.52.42.165,,172.27.224.250,,41779,P,T0814,1.0,1.0
4386,4498,1526911608.581594,1526911608.581594,ICMP,151.182.91.226,,172.27.224.250,,40755,P,T0814,1.0,1.0
4387,4499,1526911608.583404,1526911608.583404,ICMP,29.210.190.3,,172.27.224.250,,36659,P,T0814,1.0,1.0
4388,4500,1526911608.586636,1526911608.586636,ICMP,101.53.177.229,,172.27.224.250,,39731,P,T0814,1.0,1.0
4389,4501,1526911608.587075,1526911608.587075,ICMP,27.17.4.184,,172.27.224.250,,44851,P,T0814,1.0,1.0
